"","cod","lat","lng","intrusion","variation","flag_variation","v1","v2","v3","v4","v5","v6","v7"
"1104",13001,38.983654,-3.9285613,5,137,"pos",14.3435170147568,329.498803519698,3820.66602194682,3147.62326786295,1.60746521854085,3465.17857452855,332.60126134611
"1105",13002,38.9827673,-3.9355696,6,0,"null",31.1146995043382,-134.120719539241,5170.82407460548,3948.24126539752,-4.25148795973307,6491.58556028269,338.743152734195
"1106",13003,38.9908365,-3.9279243,2,41.4,"pos",4.07140742358752,443.966991467632,5746.34286798537,5908.43253256753,-1.39079667199687,2215.0089351926,348.666692337533
"1107",13004,38.9766417,-3.9241021,0,100,"pos",44.2829359211028,179.065486433313,2657.3044387158,3522.78895336203,-1.47892198751863,518.228719430044,356.168325933612
"1108",13005,38.982993,-3.9674371,2,14.5,"neg",33.388247908093,-121.846819124194,1457.43264677003,3187.45043748058,-2.57367818259403,2141.4597039111,330.341189513411
"1109",13080,43.4984739,5.4463322,85,71.4,"pos",11.9880756621715,341.824796941233,1271.72100278549,6886.14749191329,0.0389687186522467,4205.79213295132,347.859875383897
"1110",13100,39.0962941,-4.2948884,2,0,"null",32.0693493133876,-34.8356714579561,3435.43483722024,2918.57999968342,-13.0223124572938,3950.44288542122,342.517325396683
"1111",13114,39.2209159,-4.2948884,11,0,"null",6.32946577691473,-384.757185795021,3471.80571495555,1949.63568346575,6.26288661398993,1040.80787198618,341.498892917104
"1112",13116,39.3391193,-4.4593791,22,0,"null",23.8362246975303,1024.62524562022,6474.39635558985,4883.22315672413,-4.98317007193047,1650.37734038197,329.965592861396
"1113",13120,39.1538014,-4.1411406,7,0,"null",30.0643212771975,151.288262784086,2877.45109423995,3161.18315947242,-1.06924549273567,3417.91884168051,334.793348723701
"1114",13140,39.1078699,-3.9674371,5,0,"null",36.1196136772633,260.259269823677,3690.71848685853,5336.99105354026,-1.3045965673898,3502.69232741557,340.843093207438
"1115",13150,39.0287297,-3.8451731,3,27.9,"neg",40.4020030193496,124.100731981363,3025.78966398723,4562.83038780093,0.843002706080279,4936.23077883385,351.608366837373
"1116",13160,39.0421119,-3.7536663,5,338.5,"pos",24.5697502547409,511.547346732302,2299.67491002753,3832.435655687,-1.53825673837958,5298.3389986679,340.612096122627
"1117",13170,38.9548098,-3.8757119,3,194.6,"pos",30.5417695839424,439.534161307088,6658.09299885295,2322.43096283637,-2.68168069100045,5699.598897947,347.087695730798
"1118",13179,38.8935888,-3.8349976,3,0.8,"pos",16.4343326110393,555.521069337514,4185.42750193737,1404.96347351,-6.71991502102012,2109.99422171153,334.669344350619
"1119",13190,38.8536554,-4.0899911,8,0,"null",43.5969110517763,210.062013608735,5689.63116859086,2624.56946182065,5.84800557478723,3206.2604516279,339.772109186293
"1120",13193,39.209957,-4.5830789,14,100,"pos",9.74522330542095,275.58663361451,5055.62404370867,6422.44521789253,-7.27516278611334,2747.38826495595,316.66423500759
"1121",13194,39.3697291,-4.19234,3,0,"null",29.414025335107,-50.6079484098771,5010.70762681775,6567.36399810761,-6.92540491466108,6004.1341310367,339.080465849819
"1122",13195,38.9801945,-4.0491077,1,8,"pos",36.1566996239126,117.588569015012,2596.14782752469,6410.08364493027,-5.0671441170556,619.298738846555,341.82262837809
"1123",13200,39.0437007,-3.3590446,4,0,"null",48.018211215036,255.325085399076,6504.36385534704,2871.94527238607,2.5462050091178,5503.19142765366,334.946828261224
"1124",13210,39.2183952,-3.4296446,5,0,"null",27.799507637741,-25.4558084713738,1014.08936567605,840.858521219343,-9.52635465677449,986.40478104353,335.191845671842
"1125",13230,38.9197925,-3.318747,3,100,"pos",17.7483421093784,402.396395690968,5733.34028031677,5347.6883566007,2.65035306305035,1414.44538538344,348.636366109888
"1126",13240,38.9231511,-3.1980527,4,0,"null",1.14280732627958,81.5998032246238,4986.72819975764,2770.83424353041,3.9314769507991,4617.50577115454,336.347137716134
"1127",13250,39.0566787,-3.6217802,3,83.9,"pos",29.8318015008699,76.2627255366792,5064.49116589502,723.973426036537,-9.81243376075782,4918.08016733266,334.267481322788
"1128",13260,38.910182,-3.642048,2,22.6,"neg",20.7907741121016,-117.163818423251,3939.538595872,6098.80641978234,-5.83340491815702,6720.65170351416,350.119091465178
"1129",13270,38.9076292,-3.7232005,1,48.3,"neg",14.4069807007909,160.576840146935,4253.17099094391,6021.81442556903,-8.50912861202019,5733.29484062269,355.392774082816
"1130",13300,38.8113074,-3.4599326,3,0,"null",26.9513204772957,-14.6469944791279,2141.55440195464,4834.10905869678,-3.21636003079687,3980.14747113921,350.470213784971
"1131",13320,38.7184398,-3.0375914,2,6.6,"pos",42.5456049891654,-279.65173133961,706.138913147151,3553.42981191352,0.387442540144591,5652.68010417931,360.259187323825
"1132",13326,38.6796074,-2.9175955,7,0,"null",12.759040459292,-98.5752685090421,5818.61112248152,3055.90100334957,-2.79541652259337,2650.92721967958,326.144476951577
"1133",13332,38.8285056,-2.8178291,12,100,"pos",12.8843039977364,102.355207954845,2588.08675510809,4182.4373380281,4.50447819468388,4022.44581021369,348.538293216717
"1134",13350,38.7873793,-3.561026,7,0,"null",37.7508810712025,-40.2041750984739,3959.53663750552,5220.89870814234,1.20391951500588,689.208431961015,323.139582423244
"1135",13370,38.6986773,-3.7232005,2,17.9,"neg",39.1232824488543,-291.531591042169,749.346328852698,4235.6523707509,-1.23663511110098,5990.51684588194,336.037487664725
"1136",13391,38.7571123,-3.1578875,40,0,"null",42.8135635808576,-271.960822829225,5700.00687171705,2044.33269589208,1.2978274458787,5858.2477081567,346.772342296992
"1137",13400,38.7870452,-4.7484518,5,0,"null",16.9038779733237,-167.936519109668,3519.81418239884,6699.5900564827,5.54367650334901,507.925481628627,334.167663468467
"1138",13420,39.1950741,-3.8451731,3,10,"pos",20.2208808343858,244.006421239747,1058.69745342061,5120.82816222683,-1.37926616178143,3152.65211737715,344.614287005854
"1139",13427,39.3140589,-4.0082563,21,100,"pos",18.4680428302381,189.411911725694,4027.79921777546,5515.20802774467,-6.32203279898674,5282.89944194257,353.509763754539
"1140",13440,38.7311199,-4.0082563,4,33.6,"pos",27.91251675901,275.686779259862,1668.40759892948,1017.46342047118,4.97149679801838,5668.25189548545,347.479307466555
"1141",13500,38.691151,-4.1053307,1,33.5,"neg",44.4525573924184,-424.295492015708,3549.05155217275,3642.988899583,8.8187373752848,5753.85353462771,331.32848411695
"1142",13580,38.7254104,-4.1718542,1,0,"null",10.4827879080549,-80.6902091755011,4916.25744090416,2508.56433697045,4.54325759618964,4879.34177704155,350.142625976652
"1143",13600,39.3177867,-3.2181477,4,0,"null",38.8683855198324,340.630822727236,4891.99067424051,6062.96997400932,-4.17014926704292,5515.298727341,333.066647470753
"1144",13610,39.4049862,-3.0576199,2,18.1,"neg",43.6676379051059,-19.4095103008806,3081.19657416828,1744.43151713349,1.07763259492828,4518.74891952612,340.853467820808
"1145",13620,39.3868534,-2.9575607,6,0,"null",45.7458985904232,-148.771050147513,3278.15342526883,3063.97494548,-1.73357303342476,2843.75640703365,339.559499339173
"1146",13630,39.2451345,-2.8178291,3,46,"neg",23.0041879573837,483.248926410209,5015.25410255417,968.523104302585,9.1217923179092,4226.03409676813,336.169844485906
"1147",13640,39.2919138,-3.3993751,4,30.7,"neg",28.8959301179275,-280.297764474224,3390.379199991,6201.58133129589,-0.576918762816675,5302.54689874128,343.063328259026
"1148",13670,39.2229773,-3.6217802,3,109.8,"pos",8.68197926878929,572.483109586023,4113.91899236478,2070.06246550009,4.35343944479652,4526.02201048285,340.47425838107
"1149",13680,39.2793491,-3.962337,2,7,"neg",8.00463769910857,358.930549220661,3408.04514191113,4436.47822816856,-0.275103061608539,3438.57597094029,340.301551735946
"1150",13700,39.2411734,-2.9775558,3,4.5,"pos",21.9791884324513,225.165977323485,3880.50545058213,2637.68577780575,1.55441529953515,6319.12249298766,361.496036321117
"1151",13710,39.0727875,-3.0576199,3,110.2,"pos",27.5595715322997,-240.065122931137,5359.56611745059,5827.89855799638,4.19394381441708,5635.55143708363,341.45563292288
"1152",13720,39.1696647,-3.318747,25,137.5,"pos",19.1964684354607,-290.435384609649,542.615351919085,5400.2932311967,-0.208032709249958,6689.50174981728,342.100248831962
"1153",13730,38.6630631,-3.5205641,3,100,"pos",26.0052310049068,450.400604118254,697.628920525312,5839.44255760871,-7.91625729976849,1972.71873918362,331.335063660648
"1154",13760,38.4647046,-3.4902391,4,50,"neg",43.4124647828285,364.676289352885,6457.57533535361,2860.066211503,0.563198379895805,684.907293692231,335.388792938935
"1155",14001,37.8897334,-4.7769256,2,25,"neg",16.5810963266995,299.484538698497,2026.43163083121,3789.57056975923,0.559365017093154,4986.89147378318,345.052915957246
"1156",14002,37.8833812,-4.770453,4,0,"null",16.5631351058837,-1.74485801917009,3745.09383146651,1415.91309364885,-0.465766810134006,4754.85871168785,312.480544944386
"1157",14003,37.8804209,-4.7782202,3,0,"null",32.2465019081719,6.74630806721273,4756.33783596568,6322.859598184,0.0944686295370785,3098.7576006446,345.95592924063
"1158",14004,37.8677249,-4.7976431,1,0,"null",47.378942433279,240.021453105082,2047.5790431723,2854.45889793336,-1.37948403304474,4730.53118307143,332.213533638758
"1159",14005,37.8740762,-4.8365094,3,47.4,"pos",10.810785487527,-100.029122673138,6994.3754141219,2007.89833473973,-6.20018382217786,5013.57846735045,315.692583477187
"1160",14006,37.8961896,-4.7808095,2,2.8,"pos",3.49706808361225,100.934402357358,5795.23030845448,2882.27491346188,-12.4730912747906,3702.5386928115,335.362232216995
"1161",14007,37.894173,-4.7652754,2,100,"pos",1.75533319893293,281.150618419916,2782.3289479129,1113.49772908725,2.29051691493915,1760.74505113065,335.437907207572
"1162",14008,37.8861903,-4.7827516,4,0,"null",9.06912299105898,-66.3567344048179,2101.50230508298,2003.42770195566,-5.81429236739564,6860.22979682311,337.535362683141
"1163",14009,37.8636917,-4.7665698,7,230.8,"pos",44.3815800496377,337.33526128729,1387.82371464185,4971.02070865221,-1.17107228079567,6152.33194376342,344.548255649035
"1164",14010,37.8727779,-4.7381013,2,122.5,"pos",22.6062075430527,-175.036051878494,1854.68312846497,3320.75820183381,-6.34094744154157,2867.05646840855,327.858792435201
"1165",14011,37.915119,-4.8676221,1,40.7,"neg",7.62858625804074,802.452834090353,6306.36157165281,2415.12572746724,2.06650865109865,6822.42516842671,339.999922093019
"1166",14012,37.9163994,-4.8365094,2,63.6,"pos",35.0603228013497,-94.8371837508882,5182.82271395437,5971.74753383733,4.12093041378116,4501.39051843435,338.270298190347
"1167",14013,37.8550178,-4.7846938,5,108,"pos",4.94036153540947,-17.7865592139181,704.383544111624,1919.95814796537,-7.60615822741014,3323.3150920365,338.623218114836
"1168",14014,37.9151058,-4.7381013,1,47.8,"neg",17.5458454035688,-116.308496956706,1122.69451571628,6159.79682803154,-4.62305202729131,4436.84659856372,319.667509771366
"1169",14029,37.8194154,-4.7484518,5,0,"null",37.2526209768839,-397.430707798069,6920.18562299199,1774.1359368898,4.0060293110439,6190.39780199528,326.667028847318
"1170",14100,37.6531198,-4.9247074,5,35.8,"pos",41.4792902320623,-184.903470095948,2103.58543461189,2544.26867724396,-9.29992861803803,1869.82169677503,337.669830650316
"1171",14110,37.6811846,-5.1379946,12,100,"pos",41.5548601818737,411.927646600883,6647.02304420061,6300.16065309756,-0.957995499188288,4063.18172300234,353.146088455959
"1172",14111,37.6993582,-4.9610649,12,0,"null",11.3829335696064,-140.934527008189,1225.51564294845,6344.02450104244,-6.48129696525909,2329.99653974548,332.657652619114
"1173",14113,37.668792,-5.0872006,28,0,"null",46.0767450709827,21.680447905504,2217.02990131453,3540.28928857297,0.00677517271416672,3237.23107757978,335.845994043858
"1174",14120,37.7263167,-5.0754854,6,156.2,"pos",29.3507789392024,178.978708356433,6045.31112234108,1291.24970017001,-7.09181387157089,2497.58937386796,323.690647169182
"1175",14130,37.7574675,-4.9662608,7,0,"null",1.19622658612207,-56.0827215091559,3124.48511747643,2999.98425887898,1.87964983625123,4005.61001631431,334.469193458777
"1176",14191,37.7023888,-4.8883736,1,47.6,"neg",32.4861967652105,150.966584333488,5207.88986617699,1069.17619262822,-3.16744394143116,3923.54064108804,340.192242462674
"1177",14192,37.9506244,-4.9039424,8,100,"pos",8.87498078611679,520.067698245302,618.196004908532,4006.26789457165,-0.768454112790047,5775.05422374234,334.570154466953
"1178",14200,38.315757,-5.2371087,4,1.7,"pos",8.3876661087852,-262.574811169055,4773.77561284229,5369.55741336569,-5.12964642645497,3099.78874516673,326.4731396555
"1179",14208,38.4212676,-5.4568133,57,100,"pos",39.9362996171694,327.43838029142,5593.53665583767,1837.45984937996,-3.7185616269409,2132.06596686505,352.089367405372
"1180",14220,38.1674456,-5.018246,23,100,"pos",44.2295117098838,-287.787679044383,1843.02982771769,4072.26974479854,-11.9724060515711,1422.30069297366,344.739960394342
"1181",14230,38.1382192,-5.2057909,7,0,"null",18.6631932677701,341.453975830606,4014.8683716543,3194.64229634032,0.47018138485061,5375.79789226875,330.602981859321
"1182",14240,38.2664134,-5.1640605,3,1.9,"pos",46.976230020402,379.136388022373,6909.25819561817,1925.82287117839,-7.85870458767197,2169.47268829681,342.942698651597
"1183",14250,38.3669008,-5.0286488,14,63,"pos",20.6971066873521,218.905847069262,4108.0499725882,1041.92588054575,0.392149173319049,2784.06439386308,351.94019175118
"1184",14270,38.492804,-5.2684437,2,0,"null",27.2391339517199,279.428041405467,6801.91850340925,4763.30614904873,-8.33338692391988,6646.77929873578,347.710160670222
"1185",14280,38.6021959,-5.1640605,4,0,"null",2.76170729985461,-37.0426233661852,2125.01078667119,2420.32932387665,-9.18804740280052,3124.64825012721,346.102884673762
"1186",14300,37.998648,-5.018246,7,100,"pos",2.83556256745942,12.271363384179,5711.29944091663,2724.21661182307,-7.33211323565842,5690.34386645071,345.627276433404
"1187",14400,38.2418418,-4.7484518,1,0,"null",5.13905227556825,433.950432559616,4200.98231597804,1625.46780412085,2.12110707457829,1672.96478995122,351.927982537147
"1188",14420,37.9647359,-4.5521274,3,100,"pos",23.2952655639965,119.402866002316,4838.99075705558,4162.35851454549,-2.39937595618398,6877.57002357394,355.909103813848
"1189",14430,38.079738,-4.5830789,1,2.8,"neg",14.281067699194,76.1955016115963,926.98246021755,3204.62189042009,2.52990565012927,1285.11958271265,330.810869029689
"1190",14440,38.2888866,-4.6243751,6,0,"null",25.7435136917047,-260.531293712108,4593.26531402767,5585.82721166313,-5.10671250476188,5953.72566864826,359.389283693299
"1191",14445,38.2562512,-4.3770704,8,0,"null",18.3493777767289,192.158514095153,1994.03112204745,1238.65724196658,-0.696683532671006,5212.13445761241,326.797626390529
"1192",14460,38.4788768,-4.8624355,6,100,"pos",32.6022028611042,-271.319118850744,2185.14519836754,5690.2177340351,4.6612367780082,2637.45840876363,324.392349891293
"1193",14480,38.317446,-4.9558696,8,0,"null",2.45340040908195,-427.923240245734,6645.13940522447,5011.9432176929,-9.50818031997474,5530.06997634657,329.505381376631
"1194",14490,38.4535472,-4.9662608,25,0,"null",4.11574729648419,175.482012386624,3018.94766003825,6421.01087099873,-6.42139933874433,3543.19714931771,343.678452249072
"1195",14500,37.4353399,-4.7898731,2,0,"null",19.7104728915729,385.53347063192,1779.19912049547,1872.6881085895,-1.67394674709063,5644.72643816844,350.992950756286
"1196",14510,37.4257361,-4.6295394,14,57.1,"pos",7.80579310120083,750.737057697964,664.530916279182,5495.37450945936,-7.9850953356145,2522.54374590702,347.743078896371
"1197",14520,37.6828086,-4.7174062,6,116.4,"pos",27.3585481462069,-428.877366204379,2411.16015603766,3597.21150882542,-0.0202015128930002,4762.14135619812,336.622129454009
"1198",14530,37.6632202,-4.6760395,8,0,"null",26.809294247767,-197.986992485021,3835.78385733999,5867.70829702727,-3.10696021281771,2008.6597669404,351.943960847375
"1199",14540,37.659081,-4.7795149,2,6.6,"pos",30.1042678530794,-403.455661002034,2248.1084484607,5099.06718186103,1.08345933469751,2794.01699458249,356.864996188725
"1200",14546,37.5494461,-4.8624355,20,300,"pos",30.8060394001659,1134.30101370164,6141.14409484901,5513.01206117496,-4.16276504791464,6010.2301126346,341.917280951917
"1201",14548,37.5749244,-4.7588042,6,28.3,"neg",14.5902202485595,-182.112300532327,5183.93300990574,2042.20913471654,-0.466549069503104,4164.06319304369,329.578927211521
"1202",14550,37.5696246,-4.6243751,8,0,"null",47.6646706024185,485.717469014538,3348.0863776058,4520.45133602805,-4.19989979132023,3809.61009259336,321.954690462549
"1203",14600,38.1094444,-4.356513,2,0,"null",34.7778704697266,241.595060073802,5930.55139700882,2051.12239578739,-2.9628518096886,5966.44104579464,344.527616207797
"1204",14610,37.9344716,-4.6502012,6,521.2,"pos",3.24870289862156,675.251370450742,6308.06795433164,6629.54148724675,-6.99657783026526,1775.60466090217,339.639573928221
"1205",14620,37.9248025,-4.4902774,9,25,"pos",29.1331729597878,-180.559434900574,2317.4735352397,5911.99457277544,-0.095766555930914,1369.13074497133,332.550839405303
"1206",14630,37.9631885,-4.4542311,7,100,"pos",32.3054917859845,120.126234844458,1095.11786610819,6506.17038360797,3.39618156318462,5116.89470591955,322.453694294488
